"count"	"nhits"	"name"	"class"	"type"	"protein"	"gene"	"farm"	"animal"	"sample"	"site"
8	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"RECGM"	"1"	"2"	"5"	"feces"
2	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"RUVBM"	"1"	"2"	"5"	"feces"
13	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"YGJH"	"1"	"2"	"5"	"feces"
4	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ZINT"	"1"	"2"	"5"	"feces"
45	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ZIPB"	"1"	"2"	"5"	"feces"
28	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ZNTA"	"1"	"2"	"5"	"feces"
12	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"IRLR"	"1"	"2"	"5"	"feces"
69	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"MGTA"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"RCNR"	"1"	"2"	"5"	"feces"
10	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"ZRAS"	"1"	"2"	"5"	"feces"
22	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CUSA"	"1"	"2"	"5"	"feces"
7	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CUSB"	"1"	"2"	"5"	"feces"
29	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CUSC"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CUSF"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"SILP"	"1"	"2"	"5"	"feces"
7	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"CUSR"	"1"	"2"	"5"	"feces"
10	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"CUSS"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"SILR"	"1"	"2"	"5"	"feces"
15	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_pumps"	"NIKA"	"1"	"2"	"5"	"feces"
26	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_pumps"	"NIKB"	"1"	"2"	"5"	"feces"
10	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_pumps"	"NIKC"	"1"	"2"	"5"	"feces"
14	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_pumps"	"NIKD"	"1"	"2"	"5"	"feces"
18	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_pumps"	"NIKE"	"1"	"2"	"5"	"feces"
16	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_regulator"	"NIKR"	"1"	"2"	"5"	"feces"
1	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Nickel_resistance"	"Nickel_resistance_regulator"	"NRSS"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Sodium_resistance"	"Sodium_resistance_protein"	"CHAA"	"1"	"2"	"5"	"feces"
13	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Sodium_resistance"	"Sodium_resistance_protein"	"NHAA"	"1"	"2"	"5"	"feces"
26	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Sodium_resistance"	"Sodium_resistance_protein"	"NHAB"	"1"	"2"	"5"	"feces"
1	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Tellurium_resistance"	"Tellurium_resistance_protein"	"TERE"	"1"	"2"	"5"	"feces"
5	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZITB"	"1"	"2"	"5"	"feces"
14	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUA"	"1"	"2"	"5"	"feces"
8	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUB"	"1"	"2"	"5"	"feces"
9	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUC"	"1"	"2"	"5"	"feces"
4	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Zinc_resistance"	"Zinc_resistance_regulator"	"ZNTR"	"1"	"2"	"5"	"feces"
36	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Zinc_resistance"	"Zinc_resistance_regulator"	"ZRAR"	"1"	"2"	"5"	"feces"
17	1865104	"G527_5_P1A2_feces_S5"	"Metals"	"Zinc_resistance"	"Zinc_resistance_regulator"	"ZUR"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_ABC_efflux_pumps"	"FETA"	"1"	"2"	"5"	"feces"
8	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_ABC_efflux_pumps"	"FETB"	"1"	"2"	"5"	"feces"
10	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"ACTP"	"1"	"2"	"5"	"feces"
2	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"CUID"	"1"	"2"	"5"	"feces"
42	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"GLPF"	"1"	"2"	"5"	"feces"
8	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"RUVB"	"1"	"2"	"5"	"feces"
7	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"TEHA"	"1"	"2"	"5"	"feces"
1	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"TEHB"	"1"	"2"	"5"	"feces"
2	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"YCHH"	"1"	"2"	"5"	"feces"
5	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"YGIW"	"1"	"2"	"5"	"feces"
12	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"YHCN"	"1"	"2"	"5"	"feces"
11	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"YIEF"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"YODB"	"1"	"2"	"5"	"feces"
20	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"ZUPT"	"1"	"2"	"5"	"feces"
9	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_resistance_regulator"	"SOXS"	"1"	"2"	"5"	"feces"
80	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"ACRD"	"1"	"2"	"5"	"feces"
7	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"MDTA"	"1"	"2"	"5"	"feces"
19	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"MDTB"	"1"	"2"	"5"	"feces"
18	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"MDTC"	"1"	"2"	"5"	"feces"
10	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"ROBA"	"1"	"2"	"5"	"feces"
24	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"BAER"	"1"	"2"	"5"	"feces"
28	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"BAES"	"1"	"2"	"5"	"feces"
4	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_pumps"	"YOGI"	"1"	"2"	"5"	"feces"
17	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"MDTK"	"1"	"2"	"5"	"feces"
18	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"BCR"	"1"	"2"	"5"	"feces"
20	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRA"	"1"	"2"	"5"	"feces"
30	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRB"	"1"	"2"	"5"	"feces"
68	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRD"	"1"	"2"	"5"	"feces"
33	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRK"	"1"	"2"	"5"	"feces"
14	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRY"	"1"	"2"	"5"	"feces"
3	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"KDEA"	"1"	"2"	"5"	"feces"
15	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"KPN"	"1"	"2"	"5"	"feces"
36	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDFA"	"1"	"2"	"5"	"feces"
12	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDTG"	"1"	"2"	"5"	"feces"
4	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDTH"	"1"	"2"	"5"	"feces"
24	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDTM"	"1"	"2"	"5"	"feces"
8	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EMRR"	"1"	"2"	"5"	"feces"
90	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EVGS"	"1"	"2"	"5"	"feces"
10	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRA"	"1"	"2"	"5"	"feces"
18	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRB"	"1"	"2"	"5"	"feces"
15	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRE"	"1"	"2"	"5"	"feces"
76	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRF"	"1"	"2"	"5"	"feces"
2	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"AMRB"	"1"	"2"	"5"	"feces"
1	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"AXY"	"1"	"2"	"5"	"feces"
1	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"CEOB"	"1"	"2"	"5"	"feces"
6	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MDTE"	"1"	"2"	"5"	"feces"
33	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MDTF"	"1"	"2"	"5"	"feces"
13	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MDTN"	"1"	"2"	"5"	"feces"
23	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MDTO"	"1"	"2"	"5"	"feces"
20	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MDTP"	"1"	"2"	"5"	"feces"
54	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXB"	"1"	"2"	"5"	"feces"
25	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXD"	"1"	"2"	"5"	"feces"
37	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXF"	"1"	"2"	"5"	"feces"
17	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXI"	"1"	"2"	"5"	"feces"
2	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXN"	"1"	"2"	"5"	"feces"
1	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXQ"	"1"	"2"	"5"	"feces"
682	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"	"1"	"2"	"5"	"feces"
4	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"SDEY"	"1"	"2"	"5"	"feces"
28	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"SME"	"1"	"2"	"5"	"feces"
10	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRR"	"1"	"2"	"5"	"feces"
17	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRS"	"1"	"2"	"5"	"feces"
72	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"CPXAR"	"1"	"2"	"5"	"feces"
7	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"CRP"	"1"	"2"	"5"	"feces"
29	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"GADW"	"1"	"2"	"5"	"feces"
15	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"GADX"	"1"	"2"	"5"	"feces"
2	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"MARA"	"1"	"2"	"5"	"feces"
5	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"MARR"	"1"	"2"	"5"	"feces"
8	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"KPNO"	"1"	"2"	"5"	"feces"
1	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"MDTI"	"1"	"2"	"5"	"feces"
2	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"MDTJ"	"1"	"2"	"5"	"feces"
5	1865104	"G527_5_P1A2_feces_S5"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"MVRC"	"1"	"2"	"5"	"feces"
2	720	"G527_48_P1A9_SNP_S48"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_resistance_regulator"	"RPOS"	"1"	"9"	"48"	"SNP"
22	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"	"1"	"9"	"48"	"SNP"
6	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"	"1"	"9"	"48"	"SNP"
68	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S"	"1"	"9"	"48"	"SNP"
9	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSA"	"1"	"9"	"48"	"SNP"
5	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSC"	"1"	"9"	"48"	"SNP"
5	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSH"	"1"	"9"	"48"	"SNP"
62	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"	"1"	"9"	"48"	"SNP"
5	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Cationic_antimicrobial_peptides"	"Cationic_peptide-resistant_16S_ribosomal_subunit_protein"	"CAP16S"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUC"	"1"	"9"	"48"	"SNP"
54	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S"	"1"	"9"	"48"	"SNP"
12	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRA"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"OLEC"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"TLRCM"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"MUXB"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"MUXC"	"1"	"9"	"48"	"SNP"
4	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Oxazolidinone"	"Oxazolidinone-resistant_23S_rRNA_mutation"	"O23S"	"1"	"9"	"48"	"SNP"
373	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Phenicol"	"Phenicol-resistant_23S_rRNA_mutation"	"PH23S"	"1"	"9"	"48"	"SNP"
20	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETC"	"1"	"9"	"48"	"SNP"
8	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"	"1"	"9"	"48"	"SNP"
26	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"	"1"	"9"	"48"	"SNP"
8	720	"G527_48_P1A9_SNP_S48"	"Drugs"	"Tetracyclines"	"Tetracycline-resistant_16S_ribosomal_subunit_protein"	"TET16S"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"CUTF"	"1"	"9"	"48"	"SNP"
3	720	"G527_48_P1A9_SNP_S48"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERP"	"1"	"9"	"48"	"SNP"
2	720	"G527_48_P1A9_SNP_S48"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CNRA"	"1"	"9"	"48"	"SNP"
2	720	"G527_48_P1A9_SNP_S48"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DSBC"	"1"	"9"	"48"	"SNP"
2	720	"G527_48_P1A9_SNP_S48"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUA"	"1"	"9"	"48"	"SNP"
3	720	"G527_48_P1A9_SNP_S48"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"GLPF"	"1"	"9"	"48"	"SNP"
4	720	"G527_48_P1A9_SNP_S48"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"MDTK"	"1"	"9"	"48"	"SNP"
3	720	"G527_48_P1A9_SNP_S48"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"PMRA"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRE"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXN"	"1"	"9"	"48"	"SNP"
1	720	"G527_48_P1A9_SNP_S48"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"SME"	"1"	"9"	"48"	"SNP"
8	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"	"1"	"8"	"47"	"SNP"
135	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S"	"1"	"8"	"47"	"SNP"
14	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSA"	"1"	"8"	"47"	"SNP"
14	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSC"	"1"	"8"	"47"	"SNP"
14	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSH"	"1"	"8"	"47"	"SNP"
1	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"	"1"	"8"	"47"	"SNP"
1	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"	"1"	"8"	"47"	"SNP"
14	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"Cationic_antimicrobial_peptides"	"Cationic_peptide-resistant_16S_ribosomal_subunit_protein"	"CAP16S"	"1"	"8"	"47"	"SNP"
7	1080	"G527_47_P1A8_SNP_S47"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB"	"1"	"8"	"47"	"SNP"
